,0,y_pred
76,21.67,22.97809472113501
77,20.828000000000003,21.556948237528484
78,18.292,23.064872182354684
79,19.7384,22.108143296849583
80,26.764,23.085935496524453
81,22.129,22.883405665549557
82,24.784000000000002,22.0431800368056
83,22.355,22.981806331966013
84,23.076,21.380057179385876
85,20.854,23.064872182354684
86,22.785999999999998,23.064872182354684
87,21.491999999999997,23.03247880179859
88,23.488000000000003,22.239654714151577
89,21.829,22.27511602220559
90,23.284000000000002,23.892312491488607
91,21.87,22.221010436592167
92,22.427,34.19520236295521
93,22.108,22.903861317659572
94,18.024,23.07607562008362
95,21.918000000000003,22.883405665549557
96,24.842,23.00954450469298
97,20.186,22.108143296849583
98,24.954,22.984019733989815
99,26.215999999999998,21.699805387783307
100,21.406,23.00254008791149
101,20.502,22.605499446152493
102,19.174,19.634960172939476
103,23.951999999999998,22.23232857529212
104,24.928,23.086387562045672
105,20.828000000000003,21.640400561438575
106,15.43,21.699805387783307
107,22.938000000000002,23.00254008791149
108,22.248,21.57207310359402
109,24.928,23.070368158845643
110,34.611,36.16054811866762
111,24.2011,22.24374813409
112,26.2439,21.380057179385876
113,19.7384,22.317089810620445
114,21.87,22.0431800368056
115,21.918000000000003,21.626806591994896
116,23.5096,23.892312491488607
117,22.896,21.623066266180153
118,21.374000000000002,22.883405665549557
119,23.968000000000004,22.951834592693974
120,24.355999999999998,23.03247880179859
121,40.836,30.142525555749792
122,22.938000000000002,23.04529156569352
123,40.836,29.061986951659456
124,22.129,23.086387562045672
125,26.658,23.064872182354684
126,21.224,22.883405665549557
127,20.684,21.56114769484362
128,24.434,23.480503037986942
129,26.03,23.051131029692744
130,15.43,21.327455781276182
131,21.32,21.626806591994896
132,16.074,21.371228367152508
133,22.896,21.567679281112966
134,38.83,38.49570095238094
135,32.933,36.55996340673588
136,25.09,22.951834592693974
137,38.548,38.548000000000066
138,23.22,23.086387562045672
139,30.215,30.215000000000032
140,21.698,23.07607562008362
141,25.494,23.081525044693155
142,21.918000000000003,21.585929822684612
143,20.938000000000002,21.525118849711554
144,23.968000000000004,23.00954450469298
145,20.348,22.97809472113501
146,23.516,23.00254008791149
147,23.488000000000003,21.95705420344626
148,19.7384,21.94487960698477
149,21.32,22.0431800368056
150,24.284000000000002,23.00254008791149
151,25.388,22.145943482181924
152,20.160999999999998,30.142525555749792
153,21.998,21.80374124186763
154,23.666,30.142525555749792
155,22.936999999999998,30.00886657145357
156,20.302,23.11622275474769
157,21.698,22.97809472113501
158,25.95,21.80374124186763
159,15.43,21.443681435231518
160,21.67,23.059234043366953
161,25.918000000000003,22.174635577796188
162,21.67,23.081525044693155
163,38.232,30.755876609009455
164,22.248,21.574718200893486
165,22.518,22.102546290581692
166,25.858,21.480954640555193
167,22.138,22.25642135443486
168,20.662,21.652498044606816
169,15.98,22.174635577796188
170,22.129,23.051131029692744
171,19.558,21.626806591994896
172,20.646,21.628326677778656
173,24.824,22.97809472113501
174,24.928,23.070368158845643
175,34.391,36.52716076764309
176,23.695,21.640400561438575
177,24.712,24.116987232618655
178,17.474,21.29657118334531
179,23.298000000000002,22.97809472113501
180,30.215,30.215000000000032
181,24.842,23.081525044693155
182,21.829,22.0431800368056
183,22.248,21.640400561438575
184,20.186,22.213766277800136
185,34.391,36.61183534855477
186,24.355999999999998,23.081525044693155
187,41.001999999999995,31.48140768216358
188,34.391,36.61183534855477
189,20.828000000000003,21.640400561438575
190,21.32,22.25642135443486
191,20.348,22.984019733989815
192,21.48,23.892312491488607
193,24.284000000000002,23.015366662067393
194,26.3,22.174635577796188
195,26.215999999999998,21.480738355925194
196,20.828000000000003,21.652498044606816
197,23.951999999999998,22.186052168528
198,24.256,23.052153078059327
199,25.096999999999998,22.616309599486364
200,18.018,23.11622275474769
201,26.764,23.07607562008362
202,20.1,21.525118849711554
203,25.388,21.94487960698477
204,18.124000000000002,23.04529156569352
205,21.87,22.145943482181924
206,20.302,23.086387562045672
207,20.186,22.204509750054616
208,18.42,22.21842527728496
209,24.954,22.903861317659572
210,20.592,22.317089810620445
211,22.226,21.3678655122756
212,41.505,36.152192635098835
213,16.588,21.699805387783307
214,22.77,30.783779158727167
215,17.474,19.67822374505598
216,24.791999999999998,22.981806331966013
217,25.086,23.480503037986942
218,24.928,22.984019733989815
219,38.574,35.650315353125976
220,20.566,21.822527967579312
221,24.284000000000002,23.11622275474769
222,30.973000000000003,31.698090450089133
223,23.166,23.03247880179859
224,16.588,21.29657118334531
225,21.32,22.42958637102361
226,18.184,22.97809472113501
227,20.878,23.033448957966648
228,24.267,23.11622275474769
229,21.32,22.186052168528
230,19.063,22.23716449913509
231,25.096999999999998,21.95705420344626
232,41.001999999999995,30.550451736312077
233,25.494,23.03247880179859
234,21.721999999999998,22.0431800368056
235,41.505,36.152192635098835
236,24.3,23.051131029692744
237,21.531999999999996,19.68869814232446
238,26.215999999999998,21.438959154503923
239,23.076,21.371228367152508
240,20.264,20.36115492602701
241,20.392,22.213766277800136
242,19.558,21.623066266180153
243,20.662,21.640967159458434
244,26.33,22.102546290581692
245,24.928,22.97809472113501
246,23.676,23.396321053464682
247,23.676,22.903861317659572
248,21.342,22.213766277800136
249,20.160999999999998,30.550451736312077
250,26.754,22.24374813409
251,23.936,23.092237474547005
252,20.598000000000003,23.00954450469298
253,20.1,21.633298838034147
254,24.928,22.981806331966013
255,20.3892,21.58716
256,23.649,31.54347510950081
257,22.531999999999996,21.396830293470792
258,16.588,21.318373080006687
259,20.828000000000003,21.585929822684612
260,25.228,23.00254008791149
261,22.518,22.039921437110564
262,21.67,22.981806331966013
263,22.660999999999998,23.892312491488607
264,18.124000000000002,22.981806331966013
265,24.434,23.480503037986942
266,18.184,23.092237474547005
267,25.95,21.29657118334531
268,21.224,22.951834592693974
269,23.676,22.97809472113501
270,23.951999999999998,22.090876688809857
271,23.676,23.081525044693155
272,22.541999999999998,21.567679281112966
273,24.116999999999997,23.04529156569352
274,23.884,23.070368158845643
275,22.386,21.55680221412918
276,25.261999999999997,22.108143296849583
277,23.488000000000003,22.039921437110564
278,23.695,21.574718200893486
279,23.951999999999998,22.12300070583064
280,23.274,23.892312491488607
281,23.676,23.03247880179859
282,21.918000000000003,21.574718200893486
283,21.918000000000003,21.623066266180153
284,20.91,22.698491080330975
285,22.1333,35.48085702287582
286,41.001999999999995,30.416679662571216
287,24.954,23.064872182354684
288,23.951999999999998,22.0431800368056
289,24.954,23.059234043366953
290,26.3,22.27511602220559
291,23.676,23.00254008791149
292,20.317999999999998,22.419296210576498
293,24.954,23.015366662067393
294,23.22,23.064872182354684
295,23.346,23.396321053464682
296,24.954,23.00954450469298
297,20.317999999999998,22.045450254573495
298,26.764,23.070368158845643
299,21.044,21.585929822684612
300,22.129,22.903861317659572
301,18.292,23.07607562008362
302,21.918000000000003,21.574718200893486
303,23.506,23.086387562045672
304,38.232,31.01358191154399
305,19.058,23.070368158845643
306,25.096999999999998,22.561440833333336
307,24.3,23.07607562008362
308,38.548,38.548000000000066
309,21.342,22.140055435619985
310,17.274,23.07607562008362
311,21.531999999999996,19.696096408333865
312,19.174,19.658366501498918
313,20.186,22.23232857529212
314,21.374000000000002,23.00254008791149
315,25.096999999999998,22.403762139234512
316,20.1,21.556948237528484
317,34.611,36.054955262960924
318,23.076,21.558474184006407
319,20.828000000000003,21.652498044606816
320,26.3,22.213766277800136
321,18.42,22.24374813409
322,21.67,22.883405665549557
323,19.174,19.710582577302233
324,23.951999999999998,22.23232857529212
325,41.001999999999995,30.416679662571216
326,30.215,30.215000000000042
327,40.836,30.710414066022764
328,24.805999999999997,22.174635577796188
329,24.791999999999998,22.97809472113501
330,20.1,21.640400561438575
331,35.0225,35.174850000000006
332,25.27,22.951834592693974
333,23.160999999999998,21.438959154503923
334,24.784000000000002,22.162231841119954
335,21.698,22.903861317659572
336,60.128,51.45571276750104
337,24.928,22.981806331966013
338,22.74,22.605499446152493
339,22.77,32.242448217267196
340,20.878,23.064872182354684
341,20.160999999999998,31.3035875011921
342,36.869,30.783779158727167
343,25.228,22.951834592693974
344,20.91,22.24374813409
345,23.968000000000004,23.051131029692744
346,23.5096,23.396321053464682
347,21.67,23.070368158845643
348,20.186,22.32661546213668
349,22.129,23.086387562045672
350,21.406,22.97809472113501
351,23.410999999999998,23.033448957966648
352,24.267,23.00954450469298
353,21.32,22.23716449913509
354,20.864,21.525118849711554
355,23.160999999999998,21.639474122160543
356,22.129,23.015366662067393
357,24.023000000000003,24.116987232618655
358,23.506,23.04529156569352
359,24.256,23.04529156569352
360,23.649,32.242448217267196
361,24.6,22.174635577796188
362,25.858,21.80374124186763
363,30.215,30.215000000000042
364,25.435,23.892312491488607
365,21.32,21.527058593168967
366,22.129,23.086387562045672
367,25.09,22.903861317659572
368,23.951999999999998,22.174635577796188
369,19.430999999999997,22.221010436592167
370,22.541999999999998,21.623066266180153
371,18.184,23.11622275474769
372,20.264,19.634960172939476
373,24.2011,21.971394386055685
374,20.684,21.57207310359402
375,22.386,21.699805387783307
376,42.86,42.307525784897024
377,20.348,23.052153078059327
378,15.43,21.425623649613385
379,22.138,21.63760171820319
380,38.232,30.550451736312077
381,38.548,38.548000000000066
382,25.927,21.443681435231518
383,41.001999999999995,30.136765049362527
384,26.366,21.971394386055685
385,20.878,23.396321053464682
386,22.74,22.239654714151577
387,21.072,22.984019733989815
388,21.67,23.086387562045672
389,24.614,23.04529156569352
390,26.764,23.033448957966648
391,20.502,22.605499446152493
392,23.968000000000004,22.981806331966013
393,38.614000000000004,34.365711325761914
394,23.884,22.951834592693974
395,20.592,22.239243377821516
396,23.160999999999998,21.699805387783307
397,24.271,21.556948237528484
398,23.38,23.396321053464682
399,20.516,21.80374124186763
400,22.248,21.5395296074928
401,24.614,23.04529156569352
402,22.138,22.12300070583064
403,21.624000000000002,23.070368158845643
404,22.386,21.233432970491474
405,18.024,23.03247880179859
406,41.001999999999995,31.975876530386607
407,20.598000000000003,22.992740843900926
408,22.248,21.626806591994896
409,41.505,36.22033717169946
410,24.2011,21.971394386055685
411,24.116999999999997,22.981806331966013
412,20.662,21.587625032349354
413,24.954,22.981806331966013
414,22.934,22.981806331966013
415,24.116999999999997,22.984019733989815
416,21.67,22.981806331966013
417,20.598000000000003,23.059234043366953
418,17.959,19.750520833333333
419,38.548,38.548000000000066
420,19.558,21.623066266180153
421,23.996,23.07607562008362
422,24.824,22.981806331966013
423,36.869,31.498219116241813
424,26.754,22.06841704943563
425,18.672,21.558474184006407
426,21.87,22.23232857529212
427,30.215,30.215000000000042
428,18.672,21.80374124186763
429,20.598000000000003,23.052153078059327
430,25.858,21.438959154503923
431,20.348,23.059234043366953
432,38.548,38.548000000000066
433,24.928,22.992740843900926
434,25.09,22.981806331966013
435,41.001999999999995,30.366221387822634
436,41.505,36.57901995421234
437,24.384,23.015366662067393
438,17.474,21.480738355925194
439,22.541999999999998,21.574718200893486
440,19.7384,22.12300070583064
441,20.160999999999998,31.3035875011921
442,23.076,21.3678655122756
443,23.612,23.892312491488607
444,22.248,21.57207310359402
445,23.516,23.086387562045672
446,26.2439,21.438959154503923
447,21.67,23.00954450469298
448,20.264,21.480738355925194
449,24.928,22.984019733989815
450,19.430999999999997,22.27511602220559
451,18.124000000000002,23.064872182354684
452,20.348,22.981806331966013
453,21.87,22.204509750054616
454,24.954,23.00254008791149
455,22.302,22.239654714151577
456,41.001999999999995,30.58555824837476
457,21.829,22.229342852474552
458,23.160999999999998,21.29657118334531
459,17.474,19.72578930631235
460,20.348,22.903861317659572
461,20.566,22.221010436592167
462,15.722000000000001,22.239654714151577
463,26.764,23.059234043366953
464,26.03,23.070368158845643
465,18.672,21.377073091074944
466,22.248,21.623066266180153
467,26.3,22.229342852474552
468,20.592,22.253634017346418
469,20.598000000000003,23.015366662067393
470,34.611,36.85611597519748
471,20.701999999999998,23.064872182354684
472,20.516,21.558474184006407
473,25.388,22.204509750054616
474,22.136,23.051131029692744
475,20.1,21.56114769484362
476,30.973000000000003,31.698090450089133
477,22.936999999999998,30.745238892307885
478,21.918000000000003,21.633298838034147
479,23.506,23.00954450469298
480,25.261999999999997,22.145943482181924
481,20.598000000000003,23.086387562045672
482,20.598000000000003,23.015366662067393
483,26.366,22.039921437110564
484,21.698,23.11622275474769
485,21.67,23.070368158845643
486,41.58,40.6507146067821
487,19.7384,22.221010436592167
488,36.869,28.795678566372878
489,24.784000000000002,22.317089810620445
490,24.284000000000002,22.97809472113501
491,20.264,19.593510482502243
492,18.184,23.064872182354684
493,20.392,22.229342852474552
494,36.434,38.49570095238094
495,20.1,21.530149894861268
496,20.186,22.253634017346418
497,21.721999999999998,22.253634017346418
498,20.1,21.633298838034147
499,17.474,19.73245288993839
500,25.096999999999998,22.24374813409
501,20.264,19.634960172939476
502,20.1,21.626806591994896
503,24.355999999999998,22.951834592693974
504,25.494,22.903861317659572
505,25.228,23.07607562008362
506,20.516,21.318373080006687
507,22.248,21.56114769484362
508,21.829,22.317089810620445
509,20.878,23.064872182354684
510,23.506,23.086387562045672
511,23.968000000000004,22.992740843900926
512,24.824,23.092237474547005
513,34.391,36.31418849891599
514,21.32,22.221010436592167
515,18.024,23.086387562045672
516,21.342,22.213766277800136
517,25.904,21.480954640555193
518,24.784000000000002,22.25642135443486
519,22.108,23.033448957966648
520,26.215999999999998,21.55680221412918
521,18.024,22.883405665549557
522,20.646,21.628326677778656
523,22.248,21.620980860472315
524,17.8,21.438959154503923
525,22.936999999999998,31.975876530386607
526,24.842,23.07607562008362
527,22.129,23.07607562008362
528,18.304000000000002,22.24374813409
529,22.248,21.556948237528484
530,26.754,22.403762139234512
531,38.548,38.548000000000066
532,19.558,21.587625032349354
533,26.3,22.239243377821516
534,22.77,30.710414066022764
535,17.474,21.438959154503923
536,23.22,22.97809472113501
537,21.535999999999998,24.116987232618655
538,26.33,22.419296210576498
539,22.938000000000002,23.033448957966648
540,16.074,21.3678655122756
541,21.342,22.23716449913509
542,23.516,23.051131029692744
543,23.274,23.892312491488607
544,16.074,21.639474122160543
545,20.264,19.579192658956593
546,25.95,21.29657118334531
547,23.649,29.061986951659456
548,38.232,30.136765049362527
549,16.588,21.380057179385876
550,21.531999999999996,19.85787238577511
551,20.592,22.108143296849583
552,21.535999999999998,22.317089810620445
553,31.478,29.96029647413989
554,26.33,21.95705420344626
555,18.672,21.558474184006407
556,18.024,23.059234043366953
557,21.374000000000002,23.00954450469298
558,22.274,21.632704834352328
559,22.434,23.11622275474769
560,24.954,23.086387562045672
561,25.27,23.059234043366953
562,25.95,21.408472260904038
563,24.256,23.064872182354684
564,21.918000000000003,21.59421396227506
565,19.430999999999997,22.108143296849583
566,22.355,23.086387562045672
567,21.87,22.12300070583064
568,24.284000000000002,23.04529156569352
569,25.388,22.186052168528
570,23.42,23.07607562008362
571,24.954,23.03247880179859
572,23.676,23.064872182354684
573,19.063,22.204509750054616
574,26.2439,21.55680221412918
575,32.933,36.57901995421234
576,23.516,23.092237474547005
577,21.829,22.145943482181924
578,41.001999999999995,34.365711325761914
579,21.072,23.052153078059327
580,23.076,21.80374124186763
581,19.058,23.052153078059327
582,21.698,23.04529156569352
583,17.474,21.94487960698477
584,20.348,23.396321053464682
585,30.215,30.215000000000042
586,20.828000000000003,21.527058593168967
587,24.116999999999997,22.951834592693974
588,19.7384,22.162231841119954
589,17.474,21.443681435231518
590,22.248,21.5395296074928
591,21.32,22.221010436592167
592,20.938000000000002,21.626806591994896
593,24.355999999999998,23.064872182354684
594,40.836,30.710414066022764
595,23.951999999999998,22.239243377821516
596,18.672,21.418003954933035
597,23.936,22.992740843900926
598,26.414,23.081525044693155
599,25.086,24.116987232618655
600,20.186,24.116987232618655
601,20.392,22.145943482181924
602,24.954,23.03247880179859
603,18.672,23.480503037986942
604,25.435,23.892312491488607
605,22.936999999999998,31.50150566267938
606,21.224,23.059234043366953
607,19.558,21.620980860472315
608,24.384,23.03247880179859
609,21.342,22.27511602220559
610,20.598000000000003,22.984019733989815
611,21.721999999999998,22.23232857529212
612,24.791999999999998,22.903861317659572
613,21.32,22.27511602220559
614,22.108,22.883405665549557
615,16.518,22.24374813409
616,17.474,19.68869814232446
617,25.918000000000003,22.317089810620445
618,23.654,23.396321053464682
619,17.8,21.327455781276182
620,22.129,23.051131029692744
621,23.676,23.04529156569352
622,21.67,22.903861317659572
623,22.938000000000002,23.00954450469298
624,20.1,21.585929822684612
625,20.684,21.632704834352328
626,20.302,23.07607562008362
627,20.828000000000003,21.640967159458434
628,22.226,21.29657118334531
629,20.592,22.221010436592167
630,20.302,23.092237474547005
631,25.27,23.052153078059327
632,19.430999999999997,22.145943482181924
633,26.3,21.94487960698477
634,22.108,22.97809472113501
635,20.348,22.992740843900926
636,21.342,22.23716449913509
637,21.682,23.00954450469298
638,41.001999999999995,30.915570961802125
639,22.541999999999998,21.640967159458434
640,21.87,22.213766277800136
641,21.32,22.108143296849583
642,21.698,23.085935496524453
643,22.248,21.628326677778656
644,24.2011,22.039921437110564
645,41.001999999999995,30.755876609009455
646,18.292,23.092237474547005
647,23.506,23.03247880179859
648,24.954,23.11622275474769
649,20.684,21.626806591994896
650,23.494,23.892312491488607
651,23.649,30.7466618085027
652,21.535999999999998,22.12300070583064
653,21.721999999999998,21.94487960698477
654,25.927,21.476303431345073
655,23.79,23.085935496524453
656,20.828000000000003,21.569131861743834
657,16.074,21.80374124186763
658,34.391,36.152192635098835
659,21.538,23.070368158845643
660,22.74,22.102546290581692
661,19.063,22.23716449913509
662,20.392,22.145943482181924
663,24.3,23.11622275474769
664,24.928,23.00254008791149
665,26.764,23.11622275474769
666,18.184,23.064872182354684
667,23.951999999999998,22.12300070583064
668,21.698,23.07607562008362
669,41.001999999999995,31.230080787101173
670,21.721999999999998,22.186052168528
671,17.474,19.74119004060868
672,21.224,23.07607562008362
673,22.896,21.574718200893486
674,17.474,21.438959154503923
675,21.538,23.059234043366953
676,21.32,22.42958637102361
677,24.256,23.033448957966648
678,20.1,21.59421396227506
679,26.18,23.092237474547005
680,23.160999999999998,21.558474184006407
681,20.592,22.108143296849583
682,25.09,23.015366662067393
683,26.754,21.95705420344626
684,23.79,22.951834592693974
685,26.764,23.03247880179859
686,20.598000000000003,23.081525044693155
687,21.32,22.090876688809857
688,23.041999999999998,21.59421396227506
689,23.160999999999998,21.318373080006687
690,21.918000000000003,21.56114769484362
691,23.160999999999998,21.371228367152508
692,20.348,23.092237474547005
693,26.18,23.092237474547005
694,21.721999999999998,22.12300070583064
695,41.001999999999995,30.142525555749792
696,20.264,19.518507799807473
697,15.722000000000001,22.239654714151577
698,26.215999999999998,21.327455781276182
699,24.355999999999998,23.086387562045672
700,24.928,23.051131029692744
701,23.488000000000003,21.480738355925194
702,18.124000000000002,23.081525044693155
703,22.896,21.57207310359402
704,20.878,23.052153078059327
705,22.434,23.070368158845643
706,16.518,22.403762139234512
707,24.928,23.07607562008362
708,25.261999999999997,22.42958637102361
709,19.558,21.633298838034147
710,24.384,22.97809472113501
711,30.215,30.215000000000042
712,24.2011,22.045450254573495
713,23.076,21.558474184006407
714,22.136,23.070368158845643
715,17.8,21.327455781276182
716,23.488000000000003,22.24374813409
717,23.996,22.903861317659572
718,20.160999999999998,30.550451736312077
719,24.355999999999998,23.086387562045672
720,41.001999999999995,30.136765049362527
721,23.951999999999998,22.090876688809857
722,23.951999999999998,22.090876688809857
723,25.927,21.480954640555193
724,20.1,21.525118849711554
725,22.108,23.00254008791149
726,23.79,22.951834592693974
727,22.129,23.015366662067393
728,17.474,19.85787238577511
729,21.224,23.00954450469298
730,24.355999999999998,23.051131029692744
731,25.388,22.32661546213668
732,41.001999999999995,30.58555824837476
733,18.184,23.081525044693155
734,37.596,30.879126758480403
735,21.918000000000003,21.559316330271958
736,24.954,23.11622275474769
737,20.878,22.97809472113501
738,18.304000000000002,21.71022015579544
739,24.928,23.015366662067393
740,22.248,21.633298838034147
741,20.348,23.081525044693155
742,23.79,22.992740843900926
743,18.668,21.639474122160543
744,22.129,22.981806331966013
745,23.676,22.981806331966013
746,25.95,21.371228367152508
747,18.124000000000002,23.081525044693155
748,22.936999999999998,30.755876609009455
749,15.43,21.80374124186763
750,23.160999999999998,21.35574720583134
751,37.596,31.48140768216358
752,25.95,21.396830293470792
753,20.828000000000003,21.556948237528484
754,20.646,21.559316330271958
755,22.129,23.081525044693155
756,23.298000000000002,22.992740843900926
757,20.878,23.051131029692744
758,24.355999999999998,23.07607562008362
759,20.878,23.00954450469298
760,20.302,23.051131029692744
761,19.244,21.633298838034147
762,24.928,23.064872182354684
763,24.464000000000002,22.32661546213668
764,24.267,23.033448957966648
765,22.129,23.033448957966648
766,18.024,23.092237474547005
767,23.42,23.081525044693155
768,23.695,21.559316330271958
769,19.430999999999997,22.174635577796188
770,25.096999999999998,22.419296210576498
771,23.968000000000004,23.07607562008362
772,20.598000000000003,23.033448957966648
773,23.783,23.00954450469298
774,22.531999999999996,21.371228367152508
775,20.502,23.487696309523812
776,24.284000000000002,23.03247880179859
777,25.904,21.699805387783307
778,24.284000000000002,22.903861317659572
779,22.108,23.396321053464682
780,20.878,23.892312491488607
781,25.261999999999997,22.162231841119954
782,20.160999999999998,31.08854219880367
783,26.764,22.981806331966013
784,21.918000000000003,21.640967159458434
785,20.828000000000003,21.632704834352328
786,21.67,23.086387562045672
787,22.129,23.092237474547005
788,20.662,21.628326677778656
789,22.131,22.09254595484117
790,34.391,36.526375959263014
791,24.928,23.086387562045672
792,22.129,22.903861317659572
793,18.292,23.00954450469298
794,38.548,38.548000000000066
795,41.001999999999995,30.00886657145357
796,22.936999999999998,31.975876530386607
797,18.672,21.55680221412918
798,38.83,37.69505956043956
799,21.698,23.11622275474769
800,20.592,22.23716449913509
801,23.506,23.081525044693155
802,24.928,22.981806331966013
803,24.284000000000002,23.070368158845643
804,38.548,38.548000000000066
805,20.1,21.567679281112966
806,21.458000000000002,22.174635577796188
807,21.656,22.605499446152493
808,24.824,22.883405665549557
809,23.695,21.587625032349354
810,37.596,30.58555824837476
811,20.598000000000003,23.064872182354684
812,20.592,22.12300070583064
813,23.666,30.745238892307885
814,34.611,36.526375959263014
815,20.662,21.620980860472315
816,17.474,21.327455781276182
817,21.918000000000003,21.626806591994896
818,17.8,21.233432970491474
819,25.096999999999998,22.419296210576498
820,18.304000000000002,21.971394386055685
821,19.063,22.42958637102361
822,24.284000000000002,23.092237474547005
823,23.783,23.015366662067393
824,25.756,23.892312491488607
825,38.548,38.548000000000066
826,17.8,21.35574720583134
827,21.406,23.04529156569352
828,23.936,23.070368158845643
829,23.695,21.585929822684612
830,23.506,23.00954450469298
831,26.764,23.092237474547005
832,24.355999999999998,22.981806331966013
833,22.226,21.35574720583134
834,20.646,21.527058593168967
835,23.166,23.11622275474769
836,20.160999999999998,31.50150566267938
837,20.598000000000003,22.883405665549557
838,38.548,38.548000000000066
839,21.829,22.23232857529212
840,20.502,22.102546290581692
841,20.684,21.5395296074928
842,24.791999999999998,23.015366662067393
843,23.82,22.09254595484117
844,21.816999999999997,21.094900000000003
845,25.95,21.380057179385876
846,22.138,22.204509750054616
847,22.248,21.633298838034147
848,22.434,22.951834592693974
849,24.355999999999998,23.11622275474769
850,20.516,21.408472260904038
851,23.951999999999998,22.140055435619985
852,24.355999999999998,23.051131029692744
853,26.18,22.97809472113501
854,20.828000000000003,21.525118849711554
855,22.936999999999998,30.879126758480403
856,26.3,22.090876688809857
857,23.676,23.064872182354684
858,25.858,21.371228367152508
859,34.391,36.52716076764309
860,38.548,38.548000000000066
861,17.474,19.696096408333865
862,26.057,23.396321053464682
863,22.386,21.425623649613385
864,25.95,21.377073091074944
865,20.828000000000003,21.505036921790726
866,23.936,23.11622275474769
867,25.388,22.221010436592167
868,22.531999999999996,21.480738355925194
869,25.096999999999998,22.403762139234512
870,24.784000000000002,22.32661546213668
871,21.998,21.27997391454857
872,23.968000000000004,22.903861317659572
873,30.215,30.215000000000042
874,24.434,23.480503037986942
875,24.284000000000002,23.00954450469298
876,23.936,23.064872182354684
877,20.864,21.5395296074928
878,19.430999999999997,22.239243377821516
879,24.954,22.984019733989815
880,23.695,21.505036921790726
881,20.598000000000003,23.00954450469298
882,19.174,19.527784467690612
883,22.108,23.085935496524453
884,40.836,29.15439291574301
885,20.186,22.32661546213668
886,38.232,30.745238892307885
887,19.855999999999998,20.36115492602701
888,60.803000000000004,64.241
889,22.938000000000002,22.984019733989815
890,21.87,22.145943482181924
891,20.516,21.29657118334531
892,25.096999999999998,22.239654714151577
893,22.129,22.903861317659572
894,15.43,21.408472260904038
895,22.131,22.045450254573495
896,26.764,23.04529156569352
897,21.682,22.992740843900926
898,21.67,23.064872182354684
899,17.474,19.692545038608635
900,24.3,23.064872182354684
901,21.998,21.425623649613385
902,23.649,30.416679662571216
903,20.392,22.235556561768725
904,55.97,54.16177768701887
905,15.43,21.480954640555193
906,21.918000000000003,21.527058593168967
907,22.518,21.71022015579544
908,21.87,22.090876688809857
909,24.791999999999998,23.064872182354684
910,21.998,21.396830293470792
911,24.256,22.992740843900926
912,20.828000000000003,21.530149894861268
913,21.072,22.883405665549557
914,20.1,21.640400561438575
915,26.33,22.06841704943563
916,22.129,23.00254008791149
917,23.160999999999998,21.443681435231518
918,17.474,21.558474184006407
919,26.3,22.25642135443486
920,20.566,21.94487960698477
921,22.302,22.21842527728496
922,34.391,36.85611597519748
923,23.076,21.29657118334531
924,22.136,22.992740843900926
925,25.186,23.480503037986942
926,22.938000000000002,23.00254008791149
927,20.264,19.518507799807473
